None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,left,None,None,0.0 
None,green,None,left,None,None,0.0 
None,green,None,left,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,left,None,None,None,0.0 
None,green,left,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,left,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,left,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,forward,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,forward,None,0.0 
None,green,None,None,forward,None,0.0 
None,green,None,None,forward,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,left,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,forward,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,forward,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,left,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,left,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,right,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,green,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
None,red,None,None,None,None,0.0 
